DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm,DO_mgL,Flag_DO_mgL,pH,Flag_pH
2018-07-01 11:00,24.725,A,501.0,A,6.65,A,7.8,A
2018-07-01 12:00,24.6,A,501.0,A,6.824999999999998,A,7.8,A
2018-07-01 13:00,24.675,A,501.5,A,7.175,A,7.875,A
2018-07-01 14:00,24.975,A,502.0,A,7.625,A,7.9,A
2018-07-01 15:00,25.475,A,502.25,A,8.05,A,7.925000000000002,A
2018-07-01 16:00,25.825000000000006,A,502.0,A,8.225,A,8.0,A
2018-07-01 17:00,25.925,A,502.25,A,8.175,A,8.0,A
2018-07-01 18:00,25.525,A,497.25,A,7.6,A,8.0,A
2018-07-01 19:00,24.975,A,423.0,A,7.574999999999998,A,7.925000000000002,A
2018-07-01 20:00,25.55,A,455.5,A,7.55,A,7.9,A
2018-07-01 21:00,25.775,A,416.5,A,7.15,A,7.85,A
2018-07-01 22:00,25.675,A,417.25,A,6.825,A,7.8,A
2018-07-01 23:00,25.5,A,413.5,A,6.7,A,7.8,A
2018-07-02 00:00,25.35,A,412.75,A,6.55,A,7.774999999999999,A
2018-07-02 01:00,25.15,A,418.0,A,6.3500000000000005,A,7.7,A
2018-07-02 02:00,24.975,A,427.0,A,6.3,A,7.7,A
2018-07-02 03:00,24.825,A,436.5,A,6.3,A,7.7,A
2018-07-02 04:00,24.65,A,444.5,A,6.3,A,7.7,A
2018-07-02 05:00,24.450000000000006,A,452.5,A,6.3,A,7.7,A
2018-07-02 06:00,24.25,A,460.75,A,6.3,A,7.7,A
2018-07-02 07:00,24.05,A,465.25,A,6.3,A,7.7,A
2018-07-02 08:00,23.9,A,467.0,A,6.375,A,7.7,A
2018-07-02 09:00,23.75,A,467.5,A,6.4,A,7.7,A
2018-07-02 10:00,23.625,A,468.75,A,6.5,A,7.7,A
2018-07-02 11:00,23.5,A,470.5,A,6.6,A,7.7,A
2018-07-02 12:00,23.5,A,472.5,A,6.825,A,7.775,A
2018-07-02 13:00,23.625000000000004,A,476.25,A,7.125,A,7.775,A
2018-07-02 14:00,23.875,A,479.0,A,7.524999999999999,A,7.824999999999998,A
2018-07-02 15:00,24.425,A,481.5,A,8.05,A,7.9,A
2018-07-02 16:00,24.75,A,484.0,A,8.125,A,7.9,A
2018-07-02 17:00,24.875,A,486.75,A,8.05,A,7.9,A
2018-07-02 18:00,24.875,A,434.25,A,7.9,A,7.925000000000002,A
2018-07-02 19:00,25.875,A,250.5,A,7.65,A,7.85,A
2018-07-02 20:00,25.775,A,247.0,A,7.125,A,7.725,A
2018-07-02 21:00,25.575,A,283.75,A,6.9,A,7.7,A
2018-07-02 22:00,25.35,A,327.5,A,7.0,A,7.7,A
2018-07-02 23:00,25.2,A,349.75,A,6.925000000000002,A,7.7,A
2018-07-03 00:00,25.05,A,376.5,A,6.8500000000000005,A,7.7,A
2018-07-03 01:00,24.9,A,396.5,A,6.75,A,7.7,A
2018-07-03 02:00,24.75,A,411.75,A,6.675000000000002,A,7.7,A
2018-07-03 03:00,24.525,A,426.5,A,6.6,A,7.7,A
2018-07-03 04:00,24.325,A,440.5,A,6.525,A,7.7,A
2018-07-03 05:00,24.15,A,451.75,A,6.5,A,7.7,A
2018-07-03 06:00,23.975,A,460.5,A,6.525,A,7.7,A
2018-07-03 07:00,23.85,A,465.5,A,6.6,A,7.7,A
2018-07-03 08:00,23.675,A,469.75,A,6.6,A,7.7,A
2018-07-03 09:00,23.55,A,472.75,A,6.7,A,7.75,A
2018-07-03 10:00,23.375,A,475.25,A,6.7,A,7.725,A
2018-07-03 11:00,23.25,A,477.0,A,6.775,A,7.8,A
2018-07-03 12:00,23.2,A,479.0,A,7.050000000000002,A,7.8,A
2018-07-03 13:00,23.275,A,481.75,A,7.25,A,7.8,A
2018-07-03 14:00,23.65,A,483.75,A,7.725,A,7.85,A
2018-07-03 15:00,24.05,A,487.0,A,8.024999999999999,A,7.9,A
2018-07-03 16:00,24.575,A,490.0,A,8.325,A,7.9,A
2018-07-03 17:00,24.975,A,493.0,A,8.325000000000001,A,7.9,A
2018-07-03 18:00,25.25,A,496.5,A,8.325,A,7.9,A
2018-07-03 19:00,25.85,A,500.5,A,8.3,A,7.949999999999998,A
2018-07-03 20:00,26.25,A,504.25,A,8.025,A,7.9,A
2018-07-03 21:00,26.475,A,506.75,A,7.700000000000001,A,7.9,A
2018-07-03 22:00,26.5,A,507.75,A,7.425,A,7.9,A
2018-07-03 23:00,26.5,A,510.0,A,7.175000000000002,A,7.9,A
2018-07-04 00:00,26.5,A,511.75,A,6.9,A,7.9,A
2018-07-04 01:00,26.450000000000006,A,513.0,A,6.75,A,7.9,A
2018-07-04 02:00,26.25,A,510.5,A,6.675000000000002,A,7.9,A
2018-07-04 03:00,26.0,A,505.75,A,6.574999999999998,A,7.9,A
2018-07-04 04:00,25.8,A,496.0,A,6.449999999999998,A,7.825,A
2018-07-04 05:00,25.625,A,488.0,A,6.275,A,7.8,A
2018-07-04 06:00,25.4,A,479.0,A,6.175,A,7.8,A
2018-07-04 07:00,25.200000000000006,A,476.75,A,6.15,A,7.8,A
2018-07-04 08:00,25.0,A,479.75,A,6.2,A,7.775,A
2018-07-04 09:00,24.8,A,488.0,A,6.275,A,7.775,A
2018-07-04 10:00,24.55,A,499.75,A,6.3,A,7.8,A
2018-07-04 11:00,24.35,A,510.25,A,6.425000000000002,A,7.8,A
2018-07-04 12:00,24.3,A,514.75,A,6.6,A,7.8,A
2018-07-04 13:00,24.4,A,514.5,A,6.875,A,7.8,A
2018-07-04 14:00,24.825000000000006,A,512.75,A,7.45,A,7.875,A
2018-07-04 15:00,25.4,A,512.25,A,7.925,A,7.9,A
2018-07-04 16:00,25.950000000000006,A,512.0,A,8.149999999999999,A,7.9,A
2018-07-04 17:00,26.35,A,513.0,A,8.25,A,7.975,A
2018-07-04 18:00,26.8,A,513.5,A,8.3,A,8.0,A
2018-07-04 19:00,27.300000000000004,A,514.0,A,8.25,A,8.0,A
2018-07-04 20:00,27.55,A,515.0,A,7.975,A,8.0,A
2018-07-04 21:00,27.675,A,515.75,A,7.65,A,7.975,A
2018-07-04 22:00,27.55,A,516.75,A,7.074999999999998,A,7.9,A
2018-07-04 23:00,27.425,A,517.75,A,6.9,A,7.9,A
2018-07-05 00:00,27.5,A,518.25,A,6.775,A,7.9,A
2018-07-05 01:00,27.475,A,519.0,A,6.475,A,7.9,A
2018-07-05 02:00,27.3,A,519.25,A,6.25,A,7.85,A
2018-07-05 03:00,27.15,A,520.0,A,6.1,A,7.8,A
2018-07-05 04:00,26.950000000000006,A,521.0,A,6.074999999999998,A,7.8,A
2018-07-05 05:00,26.725,A,520.75,A,6.0,A,7.8,A
2018-07-05 06:00,26.525,A,521.25,A,5.975,A,7.8,A
2018-07-05 07:00,26.35,A,521.5,A,5.975,A,7.8,A
2018-07-05 08:00,26.15,A,522.0,A,6.0,A,7.8,A
2018-07-05 09:00,25.950000000000006,A,521.25,A,6.0,A,7.8,A
2018-07-05 10:00,25.75,A,521.25,A,6.0,A,7.8,A
2018-07-05 11:00,25.6,A,522.0,A,6.050000000000002,A,7.8,A
2018-07-05 12:00,25.55,A,521.25,A,6.300000000000002,A,7.8,A
2018-07-05 13:00,25.625000000000004,A,520.5,A,6.55,A,7.8,A
2018-07-05 14:00,25.975,A,519.25,A,7.225,A,7.875,A
2018-07-05 15:00,26.5,A,518.75,A,7.800000000000002,A,7.925000000000002,A
2018-07-05 16:00,27.175,A,519.0,A,8.125,A,8.0,A
2018-07-05 17:00,27.55,A,519.0,A,8.149999999999999,A,8.0,A
2018-07-05 18:00,27.775,A,519.0,A,8.049999999999999,A,8.0,A
2018-07-05 19:00,27.8,A,519.0,A,7.675,A,7.95,A
2018-07-05 20:00,28.025,A,518.75,A,7.675,A,8.0,A
2018-07-05 21:00,28.25,A,518.5,A,7.7,A,8.0,A
2018-07-05 22:00,28.275,A,518.75,A,7.525,A,8.0,A
2018-07-05 23:00,27.95,A,519.5,A,6.95,A,8.0,A
2018-07-06 00:00,27.675,A,521.0,A,6.550000000000002,A,7.949999999999998,A
2018-07-06 01:00,27.475,A,522.0,A,6.3,A,7.9,A
2018-07-06 02:00,27.325,A,521.25,A,6.15,A,7.9,A
2018-07-06 03:00,27.175,A,521.0,A,6.05,A,7.9,A
2018-07-06 04:00,27.025,A,520.25,A,5.9,A,7.85,A
2018-07-06 05:00,26.8,A,522.5,A,5.8500000000000005,A,7.9,A
2018-07-06 06:00,26.575,A,526.0,A,5.8,A,7.875000000000001,A
2018-07-06 07:00,26.35,A,528.0,A,5.8,A,7.9,A
2018-07-06 08:00,26.125,A,529.0,A,5.8,A,7.9,A
2018-07-06 09:00,25.9,A,528.25,A,5.85,A,7.9,A
2018-07-06 10:00,25.675,A,526.5,A,5.85,A,7.9,A
2018-07-06 11:00,25.450000000000006,A,525.5,A,6.025,A,7.875,A
2018-07-06 12:00,25.4,A,524.25,A,6.300000000000002,A,7.9,A
2018-07-06 13:00,25.325,A,521.75,A,6.55,A,7.9,A
2018-07-06 14:00,25.35,A,519.25,A,6.95,A,7.9,A
2018-07-06 15:00,25.475,A,516.0,A,7.425,A,8.0,A
2018-07-06 16:00,25.6,A,514.25,A,7.5,A,8.0,A
2018-07-06 17:00,25.75,A,513.5,A,7.775,A,8.0,A
2018-07-06 18:00,26.075000000000006,A,512.25,A,8.025,A,8.1,A
2018-07-06 19:00,26.0,A,513.0,A,7.824999999999998,A,8.075000000000001,A
2018-07-06 20:00,25.9,A,513.0,A,7.949999999999998,A,8.1,A
2018-07-06 21:00,25.825,A,514.25,A,7.8,A,8.1,A
2018-07-06 22:00,25.75,A,517.5,A,7.75,A,8.1,A
2018-07-06 23:00,25.55,A,521.75,A,7.550000000000002,A,8.1,A
2018-07-07 00:00,25.4,A,530.0,A,7.3,A,8.025,A
2018-07-07 01:00,25.25,A,540.5,A,7.025,A,8.0,A
2018-07-07 02:00,25.075,A,547.5,A,6.8500000000000005,A,8.0,A
2018-07-07 03:00,24.75,A,549.75,A,6.75,A,8.0,A
2018-07-07 04:00,24.35,A,552.0,A,6.675000000000002,A,8.0,A
2018-07-07 05:00,24.0,A,554.5,A,6.6,A,8.0,A
2018-07-07 06:00,23.65,A,559.5,A,6.6,A,8.0,A
2018-07-07 07:00,23.25,A,565.5,A,6.525,A,7.975,A
2018-07-07 08:00,22.85,A,570.75,A,6.6,A,8.0,A
2018-07-07 09:00,22.475,A,573.25,A,6.6,A,8.0,A
2018-07-07 10:00,22.15,A,574.5,A,6.6,A,8.0,A
2018-07-07 11:00,21.875,A,575.75,A,6.675,A,7.975,A
2018-07-07 12:00,21.675,A,577.0,A,6.9,A,8.0,A
2018-07-07 13:00,21.6,A,579.0,A,7.15,A,8.0,A
2018-07-07 14:00,21.95,A,580.0,A,7.775,A,8.0,A
2018-07-07 15:00,22.55,A,579.25,A,8.274999999999999,A,8.075000000000001,A
2018-07-07 16:00,23.225,A,576.75,A,8.625,A,8.1,A
2018-07-07 17:00,23.775,A,573.0,A,8.75,A,8.1,A
2018-07-07 18:00,24.05,A,567.75,A,8.9,A,8.174999999999999,A
2018-07-07 19:00,24.275,A,562.25,A,8.675,A,8.1,A
2018-07-07 20:00,24.3,A,556.0,A,8.375,A,8.1,A
2018-07-07 21:00,24.35,A,549.75,A,8.1,A,8.1,A
2018-07-07 22:00,24.4,A,543.25,A,7.9,A,8.1,A
2018-07-07 23:00,24.4,A,538.25,A,7.625,A,8.1,A
2018-07-08 00:00,24.25,A,533.5,A,7.3,A,8.1,A
2018-07-08 01:00,24.125,A,528.75,A,7.0,A,8.0,A
2018-07-08 02:00,24.0,A,524.5,A,6.75,A,8.0,A
2018-07-08 03:00,23.925,A,521.75,A,6.574999999999998,A,8.0,A
2018-07-08 04:00,23.825,A,519.5,A,6.449999999999998,A,8.0,A
2018-07-08 05:00,23.725,A,518.0,A,6.325,A,7.95,A
2018-07-08 06:00,23.575000000000006,A,516.5,A,6.225,A,7.925000000000002,A
2018-07-08 07:00,23.450000000000006,A,517.0,A,6.175000000000002,A,7.9,A
2018-07-08 08:00,23.25,A,517.0,A,6.1,A,7.9,A
2018-07-08 09:00,23.05,A,517.0,A,6.1,A,7.9,A
2018-07-08 10:00,22.8,A,517.75,A,6.074999999999998,A,7.9,A
2018-07-08 11:00,22.6,A,519.25,A,6.175,A,7.9,A
2018-07-08 12:00,22.5,A,520.75,A,6.4,A,7.9,A
2018-07-08 13:00,22.55,A,522.0,A,6.65,A,7.9,A
2018-07-08 14:00,23.1,A,523.25,A,7.425,A,8.0,A
2018-07-08 15:00,23.8,A,524.25,A,8.15,A,8.075000000000001,A
2018-07-08 16:00,24.525,A,525.75,A,8.575,A,8.1,A
2018-07-08 17:00,25.1,A,527.25,A,8.8,A,8.125,A
2018-07-08 18:00,25.475,A,528.0,A,8.75,A,8.174999999999999,A
2018-07-08 19:00,25.6,A,529.0,A,8.524999999999999,A,8.15,A
2018-07-08 20:00,25.6,A,529.0,A,8.225,A,8.1,A
2018-07-08 21:00,25.55,A,530.0,A,7.8,A,8.1,A
2018-07-08 22:00,25.6,A,531.25,A,7.574999999999998,A,8.1,A
2018-07-08 23:00,25.5,A,531.5,A,7.3,A,8.1,A
2018-07-09 00:00,25.35,A,533.5,A,6.95,A,8.0,A
2018-07-09 01:00,25.15,A,535.25,A,6.65,A,8.0,A
2018-07-09 02:00,24.950000000000006,A,535.5,A,6.375,A,8.0,A
2018-07-09 03:00,24.775,A,535.75,A,6.2,A,8.0,A
2018-07-09 04:00,24.625,A,536.0,A,6.025,A,7.9,A
2018-07-09 05:00,24.450000000000006,A,536.0,A,5.975,A,7.9,A
2018-07-09 06:00,24.25,A,536.0,A,5.9,A,7.9,A
2018-07-09 07:00,24.05,A,536.25,A,5.875,A,7.9,A
2018-07-09 08:00,23.85,A,536.25,A,5.825,A,7.9,A
2018-07-09 09:00,23.6,A,535.5,A,5.8,A,7.9,A
2018-07-09 10:00,23.325,A,534.75,A,5.8,A,7.9,A
2018-07-09 11:00,23.125,A,534.0,A,5.925,A,7.9,A
2018-07-09 12:00,23.075000000000006,A,534.0,A,6.15,A,7.9,A
2018-07-09 13:00,23.175,A,534.25,A,6.475,A,7.9,A
2018-07-09 14:00,23.825,A,535.0,A,7.35,A,7.975,A
2018-07-09 15:00,24.6,A,535.0,A,8.200000000000001,A,8.075000000000001,A
2018-07-09 16:00,25.050000000000004,A,535.0,A,8.350000000000001,A,8.1,A
2018-07-09 17:00,25.8,A,535.5,A,8.925,A,8.149999999999999,A
2018-07-09 18:00,26.525,A,536.5,A,9.25,A,8.2,A
2018-07-09 19:00,26.8,A,537.5,A,9.1,A,8.174999999999999,A
2018-07-09 20:00,26.65,A,539.5,A,8.325,A,8.1,A
2018-07-09 21:00,26.525,A,540.25,A,7.75,A,8.05,A
2018-07-09 22:00,26.425,A,541.25,A,7.45,A,8.0,A
2018-07-09 23:00,26.225,A,542.75,A,6.975,A,8.0,A
2018-07-10 00:00,26.075000000000006,A,543.0,A,6.725,A,8.0,A
2018-07-10 01:00,25.950000000000006,A,543.25,A,6.35,A,7.975,A
2018-07-10 02:00,25.8,A,543.0,A,6.0,A,7.9,A
2018-07-10 03:00,25.725,A,541.75,A,5.75,A,7.9,A
2018-07-10 04:00,25.625000000000004,A,540.0,A,5.825,A,7.9,A
2018-07-10 05:00,25.7,A,537.5,A,6.1,A,7.9,A
2018-07-10 06:00,25.6,A,535.0,A,6.0,A,7.9,A
2018-07-10 07:00,25.4,A,532.5,A,5.875000000000001,A,7.9,A
2018-07-10 08:00,25.225,A,529.25,A,5.75,A,7.9,A
2018-07-10 09:00,25.05,A,528.0,A,5.7250000000000005,A,7.9,A
2018-07-10 10:00,24.9,A,527.75,A,5.7,A,7.9,A
2018-07-10 11:00,24.75,A,528.25,A,5.7250000000000005,A,7.9,A
2018-07-10 12:00,24.7,A,529.75,A,5.999999999999999,A,7.9,A
2018-07-10 13:00,24.825000000000006,A,534.0,A,6.5,A,7.9,A
2018-07-10 14:00,25.25,A,537.0,A,7.4,A,8.0,A
2018-07-10 15:00,25.675,A,,,8.1,A,8.075000000000001,A
2018-07-10 16:00,26.2,A,,,8.350000000000001,A,8.125,A
2018-07-10 17:00,26.875,A,,,8.85,A,8.174999999999999,A
2018-07-10 18:00,27.6,A,,,9.175,A,8.2,A
2018-07-10 19:00,27.625,A,,,8.850000000000003,A,8.2,A
2018-07-10 20:00,27.475,A,,,8.25,A,8.15,A
2018-07-10 21:00,27.275,A,,,7.574999999999998,A,8.1,A
2018-07-10 22:00,27.175,A,,,7.225,A,8.1,A
2018-07-10 23:00,27.0,A,,,6.95,A,8.05,A
2018-07-11 00:00,26.75,A,,,6.4750000000000005,A,8.0,A
2018-07-11 01:00,26.475,A,556.0,A,6.050000000000002,A,7.975,A
2018-07-11 02:00,26.200000000000006,A,553.5,A,5.699999999999998,A,7.9,A
2018-07-11 03:00,26.0,A,548.5,A,5.525,A,7.9,A
2018-07-11 04:00,25.85,A,543.25,A,5.375000000000001,A,7.9,A
2018-07-11 05:00,25.75,A,538.25,A,5.225,A,7.825,A
2018-07-11 06:00,25.625,A,532.0,A,5.125,A,7.8,A
2018-07-11 07:00,25.475,A,526.25,A,5.05,A,7.8,A
2018-07-11 08:00,25.375,A,521.25,A,5.0,A,7.8,A
2018-07-11 09:00,25.275,A,515.75,A,4.875,A,7.8,A
2018-07-11 10:00,25.2,A,511.5,A,4.8,A,7.774999999999999,A
2018-07-11 11:00,25.1,A,507.5,A,4.9,A,7.8,A
2018-07-11 12:00,25.075000000000006,A,503.5,A,5.425,A,7.8,A
2018-07-11 13:00,25.125000000000004,A,500.0,A,5.975,A,7.824999999999998,A
2018-07-11 14:00,25.625,A,496.5,A,7.025,A,7.95,A
2018-07-11 15:00,26.200000000000006,A,495.5,A,7.875,A,8.05,A
2018-07-11 16:00,26.675,A,495.5,A,8.25,A,8.125,A
2018-07-11 17:00,27.375,A,497.0,A,8.650000000000002,A,8.174999999999999,A
2018-07-11 18:00,27.625,A,499.25,A,8.549999999999999,A,8.174999999999999,A
2018-07-11 19:00,27.4,A,502.25,A,8.274999999999999,A,8.125,A
2018-07-11 20:00,27.225,A,505.5,A,7.899999999999999,A,8.1,A
2018-07-11 21:00,27.0,A,510.25,A,7.375,A,8.1,A
2018-07-11 22:00,26.825,A,513.0,A,7.075,A,8.0,A
2018-07-11 23:00,26.575,A,516.0,A,6.725,A,8.0,A
2018-07-12 00:00,26.25,A,518.75,A,6.35,A,8.0,A
2018-07-12 01:00,25.85,A,521.75,A,5.9,A,7.9,A
2018-07-12 02:00,25.525,A,525.0,A,5.699999999999998,A,7.9,A
2018-07-12 03:00,25.200000000000006,A,526.5,A,5.574999999999998,A,7.9,A
2018-07-12 04:00,24.925,A,527.75,A,5.475,A,7.9,A
2018-07-12 05:00,24.700000000000006,A,529.25,A,5.4,A,7.9,A
2018-07-12 06:00,24.450000000000006,A,530.5,A,5.4,A,7.9,A
2018-07-12 07:00,24.275,A,531.5,A,5.325,A,7.9,A
2018-07-12 08:00,24.05,A,533.0,A,5.3,A,7.9,A
2018-07-12 09:00,23.85,A,535.75,A,5.3,A,7.9,A
2018-07-12 10:00,23.6,A,537.25,A,5.3,A,7.875,A
2018-07-12 11:00,23.35,A,538.0,A,5.475,A,7.9,A
2018-07-12 12:00,23.225,A,538.5,A,5.55,A,7.9,A
2018-07-12 13:00,23.25,A,538.5,A,6.075,A,7.9,A
2018-07-12 14:00,23.825,A,536.5,A,7.125000000000001,A,7.95,A
2018-07-12 15:00,24.7,A,535.75,A,8.274999999999999,A,8.1,A
2018-07-12 16:00,25.425,A,535.25,A,8.850000000000003,A,8.149999999999999,A
2018-07-12 17:00,25.950000000000006,A,535.0,A,9.325,A,8.2,A
2018-07-12 18:00,26.425,A,536.0,A,9.6,A,8.3,A
2018-07-12 19:00,26.6,A,537.25,A,9.425,A,8.275,A
2018-07-12 20:00,26.35,A,540.0,A,8.625,A,8.2,A
2018-07-12 21:00,26.0,A,542.0,A,7.9,A,8.125,A
2018-07-12 22:00,25.775,A,544.5,A,7.525,A,8.1,A
2018-07-12 23:00,25.525,A,547.0,A,7.125,A,8.05,A
2018-07-13 00:00,25.175,A,549.5,A,6.65,A,8.0,A
2018-07-13 01:00,24.75,A,552.5,A,6.275,A,8.0,A
2018-07-13 02:00,24.35,A,554.0,A,6.025,A,7.9,A
2018-07-13 03:00,24.025,A,555.0,A,5.9,A,7.9,A
2018-07-13 04:00,23.775,A,555.25,A,5.825,A,7.9,A
2018-07-13 05:00,23.55,A,556.0,A,5.8,A,7.9,A
2018-07-13 06:00,23.35,A,556.0,A,5.75,A,7.9,A
2018-07-13 07:00,23.15,A,555.5,A,5.725,A,7.9,A
2018-07-13 08:00,22.975,A,555.5,A,5.65,A,7.9,A
2018-07-13 09:00,22.775,A,556.5,A,5.6,A,7.9,A
2018-07-13 10:00,22.6,A,558.0,A,5.6,A,7.9,A
2018-07-13 11:00,22.450000000000006,A,558.75,A,5.75,A,7.9,A
2018-07-13 12:00,22.45,A,559.25,A,6.075,A,7.9,A
2018-07-13 13:00,22.6,A,559.75,A,6.5,A,7.9,A
2018-07-13 14:00,23.275,A,560.0,A,7.55,A,7.95,A
2018-07-13 15:00,24.225,A,559.75,A,8.7,A,8.075000000000001,A
2018-07-13 16:00,25.025,A,559.0,A,9.05,A,8.149999999999999,A
2018-07-13 17:00,25.875,A,558.75,A,9.575,A,8.2,A
2018-07-13 18:00,26.7,A,558.5,A,9.85,A,8.3,A
2018-07-13 19:00,27.025,A,559.25,A,9.675,A,8.3,A
2018-07-13 20:00,26.75,A,561.5,A,8.625,A,8.2,A
2018-07-13 21:00,26.5,A,562.0,A,7.725,A,8.1,A
2018-07-13 22:00,26.3,A,563.5,A,7.25,A,8.1,A
2018-07-13 23:00,26.075,A,564.25,A,6.775,A,8.0,A
2018-07-14 00:00,25.75,A,565.5,A,6.4,A,8.0,A
2018-07-14 01:00,25.35,A,566.75,A,5.875,A,7.9,A
2018-07-14 02:00,24.95,A,568.0,A,5.675000000000002,A,7.9,A
2018-07-14 03:00,24.625,A,570.0,A,5.574999999999998,A,7.9,A
2018-07-14 04:00,24.4,A,570.25,A,5.5,A,7.9,A
2018-07-14 05:00,24.15,A,570.75,A,5.475,A,7.9,A
2018-07-14 06:00,23.925,A,571.0,A,5.375,A,7.9,A
2018-07-14 07:00,23.725,A,571.25,A,5.35,A,7.9,A
2018-07-14 08:00,23.5,A,572.25,A,5.324999999999998,A,7.85,A
2018-07-14 09:00,23.3,A,573.25,A,5.325,A,7.8,A
2018-07-14 10:00,23.15,A,574.0,A,5.324999999999998,A,7.8,A
2018-07-14 11:00,23.1,A,575.0,A,5.5,A,7.824999999999998,A
2018-07-14 12:00,23.15,A,575.0,A,6.15,A,7.9,A
