DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm,DO_mgL,Flag_DO_mgL,pH,Flag_pH
2013-04-18 20:00,7.425,A,1220.0,A,11.375,A,8.3,A
2013-04-18 21:00,8.225000000000001,A,1230.0,A,11.45,A,8.3,A
2013-04-18 22:00,8.725,A,1232.5,A,11.45,A,8.3,A
2013-04-18 23:00,8.775,A,1240.0,A,11.45,A,8.3,A
2013-04-19 00:00,8.5,A,1240.0,A,11.425,A,8.3,A
2013-04-19 01:00,8.049999999999999,A,1240.0,A,11.15,A,8.3,A
2013-04-19 02:00,7.475,A,1242.5,A,11.075,A,8.3,A
2013-04-19 03:00,6.9750000000000005,A,1250.0,A,10.875,A,8.3,A
2013-04-19 04:00,6.500000000000001,A,1252.5,A,10.925,A,8.3,A
2013-04-19 05:00,5.9750000000000005,A,1260.0,A,,,8.3,A
2013-04-19 06:00,5.550000000000002,A,1260.0,A,,,8.3,A
2013-04-19 07:00,5.15,A,1260.0,A,,,8.3,A
2013-04-19 08:00,4.8,A,1260.0,A,,,8.3,A
2013-04-19 09:00,4.45,A,1260.0,A,,,8.3,A
2013-04-19 10:00,4.05,A,1265.0,A,,,8.3,A
2013-04-19 11:00,3.65,A,1270.0,A,,,8.3,A
2013-04-19 12:00,3.3,A,1280.0,A,,,8.3,A
2013-04-19 13:00,3.125,A,1280.0,A,,,8.3,A
2013-04-19 14:00,3.35,A,1282.5,A,,,8.3,A
2013-04-19 15:00,3.9,A,1290.0,A,,,8.3,A
2013-04-19 16:00,4.75,A,1290.0,A,,,8.3,A
2013-04-19 17:00,5.75,A,1290.0,A,,,8.3,A
2013-04-19 18:00,6.75,A,1290.0,A,,,8.3,A
2013-04-19 19:00,7.8,A,1290.0,A,,,8.35,A
2013-04-19 20:00,8.8,A,1290.0,A,,,8.4,A
2013-04-19 21:00,9.525,A,1290.0,A,,,8.4,A
2013-04-19 22:00,10.0,A,1292.5,A,,,8.4,A
2013-04-19 23:00,10.075,A,1300.0,A,,,8.4,A
2013-04-20 00:00,9.75,A,1300.0,A,,,8.4,A
2013-04-20 01:00,9.275,A,1300.0,A,,,8.4,A
2013-04-20 02:00,8.700000000000001,A,1300.0,A,,,8.4,A
2013-04-20 03:00,8.125,A,1310.0,A,,,8.325000000000001,A
2013-04-20 04:00,7.574999999999998,A,1310.0,A,,,8.3,A
2013-04-20 05:00,7.125,A,1310.0,A,,,8.3,A
2013-04-20 06:00,6.65,A,1310.0,A,,,8.3,A
2013-04-20 07:00,6.15,A,1310.0,A,,,8.3,A
2013-04-20 08:00,5.75,A,1310.0,A,,,8.3,A
2013-04-20 09:00,5.35,A,1310.0,A,,,8.3,A
2013-04-20 10:00,4.95,A,1315.0,A,,,8.3,A
2013-04-20 11:00,4.65,A,1320.0,A,,,8.3,A
2013-04-20 12:00,4.375,A,1322.5,A,,,8.3,A
2013-04-20 13:00,4.2,A,1330.0,A,,,8.3,A
2013-04-20 14:00,4.15,A,1330.0,A,,,8.3,A
2013-04-20 15:00,4.525,A,1332.5,A,,,8.3,A
2013-04-20 16:00,5.025,A,1340.0,A,,,8.3,A
2013-04-20 17:00,5.449999999999998,A,1340.0,A,,,8.3,A
2013-04-20 18:00,5.775,A,1347.5,A,,,8.375,A
2013-04-20 19:00,5.9,A,1350.0,A,,,8.4,A
2013-04-20 20:00,5.8500000000000005,A,1350.0,A,,,8.4,A
2013-04-20 21:00,5.95,A,1355.0,A,,,8.4,A
2013-04-20 22:00,6.1,A,1360.0,A,,,8.4,A
2013-04-20 23:00,6.05,A,1360.0,A,,,8.4,A
2013-04-21 00:00,5.875,A,1367.5,A,,,8.4,A
2013-04-21 01:00,5.550000000000002,A,1370.0,A,,,8.4,A
2013-04-21 02:00,5.3,A,1377.5,A,,,8.4,A
2013-04-21 03:00,5.1,A,1380.0,A,,,8.4,A
2013-04-21 04:00,4.9,A,1382.5,A,,,8.4,A
2013-04-21 05:00,4.699999999999998,A,1390.0,A,,,8.4,A
2013-04-21 06:00,4.45,A,1390.0,A,,,8.4,A
2013-04-21 07:00,4.3,A,1390.0,A,,,8.4,A
2013-04-21 08:00,4.15,A,1390.0,A,,,8.375,A
2013-04-21 09:00,4.025,A,1390.0,A,,,8.325000000000001,A
2013-04-21 10:00,3.925,A,1390.0,A,,,8.3,A
2013-04-21 11:00,3.85,A,1400.0,A,,,8.3,A
2013-04-21 12:00,3.8,A,1400.0,A,,,8.3,A
2013-04-21 13:00,3.85,A,1400.0,A,,,8.325000000000001,A
2013-04-21 14:00,3.925,A,1400.0,A,,,8.4,A
2013-04-21 15:00,4.15,A,1400.0,A,,,8.4,A
2013-04-21 16:00,4.55,A,1400.0,A,,,8.4,A
2013-04-21 17:00,4.975,A,1410.0,A,,,8.4,A
2013-04-21 18:00,5.35,A,1410.0,A,,,8.4,A
2013-04-21 19:00,5.9,A,1410.0,A,,,8.4,A
2013-04-21 20:00,6.675000000000002,A,1412.5,A,,,8.4,A
2013-04-21 21:00,7.4,A,1420.0,A,,,8.4,A
2013-04-21 22:00,7.999999999999999,A,1420.0,A,,,8.4,A
2013-04-21 23:00,8.2,A,1427.5,A,,,8.4,A
2013-04-22 00:00,8.0,A,1430.0,A,,,8.4,A
2013-04-22 01:00,7.65,A,1432.5,A,,,8.4,A
2013-04-22 02:00,7.325,A,1440.0,A,,,8.4,A
2013-04-22 03:00,6.925,A,1440.0,A,,,8.4,A
2013-04-22 04:00,6.6,A,1440.0,A,,,8.4,A
2013-04-22 05:00,6.325,A,1450.0,A,,,8.4,A
2013-04-22 06:00,5.95,A,1450.0,A,,,8.4,A
2013-04-22 07:00,5.625,A,1452.5,A,,,8.4,A
2013-04-22 08:00,5.325,A,1460.0,A,,,8.4,A
2013-04-22 09:00,5.025,A,1460.0,A,,,8.4,A
2013-04-22 10:00,4.8,A,1460.0,A,,,8.4,A
2013-04-22 11:00,4.550000000000002,A,1470.0,A,,,8.4,A
2013-04-22 12:00,4.25,A,1470.0,A,,,8.4,A
2013-04-22 13:00,4.1,A,1470.0,A,,,8.4,A
2013-04-22 14:00,4.1,A,1477.5,A,,,8.4,A
2013-04-22 15:00,4.375,A,1480.0,A,,,8.4,A
2013-04-22 16:00,5.025,A,1480.0,A,,,8.4,A
2013-04-22 17:00,5.65,A,1480.0,A,,,8.4,A
2013-04-22 18:00,5.9,A,1487.5,A,,,8.4,A
2013-04-22 19:00,6.1,A,1490.0,A,,,8.4,A
2013-04-22 20:00,6.625,A,1490.0,A,,,8.4,A
2013-04-22 21:00,7.525,A,1490.0,A,,,8.4,A
2013-04-22 22:00,8.225,A,1500.0,A,,,8.4,A
2013-04-22 23:00,8.9,A,1500.0,A,,,8.4,A
2013-04-23 00:00,9.05,A,1507.5,A,,,8.4,A
2013-04-23 01:00,8.275,A,1512.5,A,,,8.4,A
2013-04-23 02:00,7.4,A,1520.0,A,,,8.4,A
2013-04-23 03:00,6.699999999999998,A,1520.0,A,,,8.4,A
2013-04-23 04:00,6.175000000000002,A,1522.5,A,,,8.4,A
2013-04-23 05:00,5.6,A,1530.0,A,,,8.4,A
2013-04-23 06:00,5.125,A,1530.0,A,,,8.4,A
2013-04-23 07:00,4.65,A,1537.5,A,,,8.4,A
2013-04-23 08:00,4.35,A,1540.0,A,,,8.4,A
2013-04-23 09:00,4.0,A,1540.0,A,,,8.4,A
2013-04-23 10:00,3.65,A,1542.5,A,,,8.4,A
2013-04-23 11:00,3.35,A,1550.0,A,,,8.4,A
2013-04-23 12:00,3.125,A,1550.0,A,,,8.4,A
2013-04-23 13:00,3.0,A,1555.0,A,,,8.4,A
2013-04-23 14:00,3.075,A,1560.0,A,,,8.4,A
2013-04-23 15:00,3.5249999999999995,A,1560.0,A,,,8.4,A
2013-04-23 16:00,4.325,A,1560.0,A,,,8.4,A
2013-04-23 17:00,5.300000000000002,A,1560.0,A,,,8.4,A
2013-04-23 18:00,6.375,A,1560.0,A,,,8.4,A
2013-04-23 19:00,7.4,A,1560.0,A,,,8.4,A
2013-04-23 20:00,8.325,A,1565.0,A,,,8.4,A
2013-04-23 21:00,9.075,A,1572.5,A,,,8.4,A
2013-04-23 22:00,9.65,A,1580.0,A,,,8.4,A
2013-04-23 23:00,9.7,A,1585.0,A,,,8.4,A
2013-04-24 00:00,9.525,A,1590.0,A,,,8.4,A
2013-04-24 01:00,9.225,A,1600.0,A,,,8.4,A
2013-04-24 02:00,8.75,A,1600.0,A,,,8.4,A
2013-04-24 03:00,8.35,A,1600.0,A,,,8.4,A
2013-04-24 04:00,7.95,A,1607.5,A,,,8.4,A
2013-04-24 05:00,7.65,A,1610.0,A,,,8.4,A
2013-04-24 06:00,7.25,A,1610.0,A,,,8.4,A
2013-04-24 07:00,7.0,A,1617.5,A,,,8.4,A
2013-04-24 08:00,6.675000000000002,A,1620.0,A,,,8.4,A
2013-04-24 09:00,6.375,A,1620.0,A,,,8.4,A
2013-04-24 10:00,6.1,A,1627.5,A,,,8.4,A
2013-04-24 11:00,5.825,A,1630.0,A,,,8.4,A
2013-04-24 12:00,5.6,A,1632.5,A,,,8.4,A
2013-04-24 13:00,5.449999999999998,A,1640.0,A,,,8.4,A
2013-04-24 14:00,5.625,A,1640.0,A,,,8.4,A
2013-04-24 15:00,5.95,A,1645.0,A,,,8.4,A
2013-04-24 16:00,5.950000000000001,A,1650.0,A,,,8.424999999999999,A
2013-04-24 17:00,6.575,A,1657.5,A,,,8.475,A
2013-04-24 18:00,7.35,A,1660.0,A,,,8.5,A
2013-04-24 19:00,7.875,A,1670.0,A,,,8.5,A
2013-04-24 20:00,8.325,A,1670.0,A,,,8.5,A
2013-04-24 21:00,8.65,A,1665.0,A,,,8.5,A
2013-04-24 22:00,8.975,A,1662.5,A,,,8.5,A
2013-04-24 23:00,8.875,A,1660.0,A,,,8.475,A
2013-04-25 00:00,8.524999999999999,A,1662.5,A,,,8.4,A
2013-04-25 01:00,8.049999999999999,A,1670.0,A,,,8.4,A
2013-04-25 02:00,7.65,A,1670.0,A,,,8.4,A
2013-04-25 03:00,7.15,A,1670.0,A,,,8.4,A
2013-04-25 04:00,6.725,A,1670.0,A,,,8.4,A
2013-04-25 05:00,6.35,A,1670.0,A,11.0,A,8.4,A
2013-04-25 06:00,6.075,A,1660.0,A,10.95,A,8.4,A
2013-04-25 07:00,5.8,A,1660.0,A,10.9,A,8.4,A
2013-04-25 08:00,5.475,A,1660.0,A,10.9,A,8.4,A
2013-04-25 09:00,5.199999999999998,A,1655.0,A,10.875,A,8.4,A
2013-04-25 10:00,4.95,A,1650.0,A,10.9,A,8.4,A
2013-04-25 11:00,4.675,A,1650.0,A,10.9,A,8.4,A
2013-04-25 12:00,4.45,A,1650.0,A,10.975,A,8.4,A
2013-04-25 13:00,4.35,A,1647.5,A,11.075,A,8.4,A
2013-04-25 14:00,4.575,A,1640.0,A,11.25,A,8.4,A
2013-04-25 15:00,5.05,A,1640.0,A,11.35,A,8.4,A
2013-04-25 16:00,5.875,A,1630.0,A,11.475,A,8.4,A
2013-04-25 17:00,6.8,A,1630.0,A,11.475,A,8.4,A
2013-04-25 18:00,7.725,A,1627.5,A,11.575,A,8.4,A
2013-04-25 19:00,8.7,A,1620.0,A,11.575,A,8.4,A
2013-04-25 20:00,9.625,A,1620.0,A,11.575,A,8.4,A
2013-04-25 21:00,10.075,A,1620.0,A,11.575,A,8.4,A
2013-04-25 22:00,10.275,A,1620.0,A,11.475,A,8.4,A
2013-04-25 23:00,10.3,A,1610.0,A,11.375,A,8.4,A
2013-04-26 00:00,10.3,A,1610.0,A,11.25,A,8.4,A
2013-04-26 01:00,10.125,A,1610.0,A,11.125,A,8.4,A
2013-04-26 02:00,9.85,A,1600.0,A,10.925,A,8.4,A
2013-04-26 03:00,9.45,A,1600.0,A,10.775000000000002,A,8.4,A
2013-04-26 04:00,9.125,A,1600.0,A,10.625,A,8.4,A
2013-04-26 05:00,8.775,A,1600.0,A,10.55,A,8.4,A
2013-04-26 06:00,8.45,A,1600.0,A,10.475,A,8.4,A
2013-04-26 07:00,8.15,A,1610.0,A,10.425,A,8.4,A
2013-04-26 08:00,7.75,A,1617.5,A,10.4,A,8.4,A
2013-04-26 09:00,7.525,A,1620.0,A,10.375,A,8.4,A
2013-04-26 10:00,7.25,A,1630.0,A,10.375,A,8.4,A
2013-04-26 11:00,7.0,A,1632.5,A,10.375,A,8.4,A
2013-04-26 12:00,6.8,A,1640.0,A,10.375,A,8.4,A
2013-04-26 13:00,6.65,A,1642.5,A,10.45,A,8.4,A
2013-04-26 14:00,6.9,A,1650.0,A,10.625,A,8.4,A
2013-04-26 15:00,7.524999999999999,A,1650.0,A,10.75,A,8.4,A
2013-04-26 16:00,8.375,A,1657.5,A,10.85,A,8.4,A
2013-04-26 17:00,9.35,A,1660.0,A,10.925,A,8.4,A
2013-04-26 18:00,10.3,A,1660.0,A,10.975,A,8.4,A
2013-04-26 19:00,11.275,A,1660.0,A,10.925,A,8.4,A
2013-04-26 20:00,12.075,A,1652.5,A,10.8,A,8.4,A
2013-04-26 21:00,12.625,A,1642.5,A,10.625,A,8.4,A
2013-04-26 22:00,13.0,A,1640.0,A,10.525,A,8.3,A
2013-04-26 23:00,13.2,A,1640.0,A,10.475,A,8.3,A
2013-04-27 00:00,13.05,A,1640.0,A,10.375,A,8.3,A
2013-04-27 01:00,12.85,A,1640.0,A,10.25,A,8.3,A
2013-04-27 02:00,12.55,A,1635.0,A,10.125,A,8.3,A
2013-04-27 03:00,12.225,A,1630.0,A,10.025,A,8.3,A
2013-04-27 04:00,11.85,A,1627.5,A,9.925,A,8.3,A
2013-04-27 05:00,11.525,A,1620.0,A,9.825,A,8.350000000000001,A
2013-04-27 06:00,11.250000000000002,A,1620.0,A,9.775,A,8.4,A
2013-04-27 07:00,10.9,A,1620.0,A,9.675,A,8.4,A
2013-04-27 08:00,10.6,A,1620.0,A,9.65,A,8.4,A
2013-04-27 09:00,10.325,A,1620.0,A,9.6,A,8.4,A
2013-04-27 10:00,10.1,A,1630.0,A,9.575,A,8.4,A
2013-04-27 11:00,9.875,A,1630.0,A,9.575,A,8.4,A
2013-04-27 12:00,9.7,A,1630.0,A,9.575,A,8.4,A
2013-04-27 13:00,9.6,A,1635.0,A,9.625,A,8.4,A
2013-04-27 14:00,9.85,A,1640.0,A,9.725,A,8.4,A
2013-04-27 15:00,10.425,A,1640.0,A,9.85,A,8.4,A
2013-04-27 16:00,11.2,A,1640.0,A,9.95,A,8.4,A
2013-04-27 17:00,11.975,A,1645.0,A,10.025,A,8.350000000000001,A
2013-04-27 18:00,12.775,A,1650.0,A,10.075,A,8.3,A
2013-04-27 19:00,13.325,A,1650.0,A,10.075,A,8.3,A
2013-04-27 20:00,14.1,A,1655.0,A,10.175,A,8.3,A
2013-04-27 21:00,14.6,A,1660.0,A,10.1,A,8.3,A
2013-04-27 22:00,14.7,A,1660.0,A,10.075,A,8.3,A
2013-04-27 23:00,14.725,A,1660.0,A,9.975,A,8.3,A
2013-04-28 00:00,14.55,A,1660.0,A,9.925,A,8.3,A
2013-04-28 01:00,14.4,A,1662.5,A,9.8,A,8.3,A
2013-04-28 02:00,14.125,A,1667.5,A,9.625,A,8.3,A
2013-04-28 03:00,13.750000000000002,A,1670.0,A,9.5,A,8.3,A
2013-04-28 04:00,13.45,A,1670.0,A,9.375,A,8.3,A
2013-04-28 05:00,13.25,A,1670.0,A,9.275,A,8.3,A
2013-04-28 06:00,13.0,A,1670.0,A,9.175,A,8.3,A
2013-04-28 07:00,12.825,A,1680.0,A,9.1,A,8.3,A
2013-04-28 08:00,12.625,A,1680.0,A,9.066666666666666,A,8.3,A
2013-04-28 09:00,12.45,A,1682.5,A,9.0,A,8.3,A
2013-04-28 10:00,12.25,A,1690.0,A,9.0,A,8.3,A
2013-04-28 11:00,12.15,A,1690.0,A,8.9,A,8.3,A
2013-04-28 12:00,12.025,A,1697.5,A,8.9,A,8.3,A
2013-04-28 13:00,12.0,A,1700.0,A,8.933333333333334,A,8.3,A
2013-04-28 14:00,12.0,A,1700.0,A,9.0,A,8.3,A
2013-04-28 15:00,12.3,A,1702.5,A,9.1,A,8.3,A
2013-04-28 16:00,12.825,A,1710.0,A,9.266666666666667,A,8.3,A
2013-04-28 17:00,13.2,A,1710.0,A,9.366666666666667,A,8.375,A
2013-04-28 18:00,13.825,A,1717.5,A,9.466666666666667,A,8.4,A
2013-04-28 19:00,14.525,A,1720.0,A,9.6,A,8.3,A
2013-04-28 20:00,15.05,A,1720.0,A,9.666666666666666,A,8.3,A
2013-04-28 21:00,15.4,A,1727.5,A,9.7,A,8.275,A
2013-04-28 22:00,15.6,A,1730.0,A,9.766666666666667,A,8.225,A
2013-04-28 23:00,15.675,A,1732.5,A,9.766666666666667,A,8.3,A
2013-04-29 00:00,15.35,A,1740.0,A,9.7,A,8.225,A
2013-04-29 01:00,14.900000000000002,A,1740.0,A,9.566666666666666,A,8.225,A
2013-04-29 02:00,14.425,A,1740.0,A,9.433333333333332,A,8.3,A
2013-04-29 03:00,14.075,A,1740.0,A,9.266666666666667,A,8.3,A
2013-04-29 04:00,13.750000000000002,A,1740.0,A,9.166666666666666,A,8.35,A
2013-04-29 05:00,13.425,A,1745.0,A,,,8.375,A
2013-04-29 06:00,13.025,A,1750.0,A,,,8.4,A
2013-04-29 07:00,12.625,A,1750.0,A,,,8.4,A
2013-04-29 08:00,12.275000000000002,A,1750.0,A,,,8.4,A
2013-04-29 09:00,11.95,A,1757.5,A,,,8.350000000000001,A
2013-04-29 10:00,11.6,A,1757.5,A,,,8.3,A
2013-04-29 11:00,11.325,A,1760.0,A,,,8.3,A
2013-04-29 12:00,11.075,A,1760.0,A,,,8.3,A
2013-04-29 13:00,10.975,A,1760.0,A,,,8.3,A
2013-04-29 14:00,11.075,A,1760.0,A,,,8.3,A
2013-04-29 15:00,11.1,A,1760.0,A,,,8.3,A
2013-04-29 16:00,11.25,A,1750.0,A,,,8.4,A
2013-04-29 17:00,11.5,A,1750.0,A,,,8.4,A
2013-04-29 18:00,11.724999999999998,A,1750.0,A,,,8.4,A
2013-04-29 19:00,11.975,A,1750.0,A,,,8.4,A
2013-04-29 20:00,12.125,A,1750.0,A,,,8.4,A
2013-04-29 21:00,12.275,A,1750.0,A,,,8.4,A
2013-04-29 22:00,12.475,A,1750.0,A,,,8.4,A
2013-04-29 23:00,12.55,A,1750.0,A,,,8.4,A
2013-04-30 00:00,12.675,A,1750.0,A,,,8.325000000000001,A
2013-04-30 01:00,12.55,A,1750.0,A,,,8.325000000000001,A
2013-04-30 02:00,12.45,A,1750.0,A,,,8.3,A
2013-04-30 03:00,12.25,A,1750.0,A,,,8.3,A
2013-04-30 04:00,12.125,A,1750.0,A,,,8.3,A
2013-04-30 05:00,11.975,A,1750.0,A,,,8.3,A
2013-04-30 06:00,11.825,A,1750.0,A,,,8.375,A
2013-04-30 07:00,11.65,A,1760.0,A,,,8.4,A
2013-04-30 08:00,11.55,A,1760.0,A,,,8.4,A
2013-04-30 09:00,11.325,A,1762.5,A,,,8.4,A
2013-04-30 10:00,11.1,A,1770.0,A,,,8.4,A
2013-04-30 11:00,10.825,A,1770.0,A,,,8.350000000000001,A
2013-04-30 12:00,10.475,A,1780.0,A,,,8.3,A
2013-04-30 13:00,10.25,A,1787.5,A,,,8.3,A
2013-04-30 14:00,10.1,A,1790.0,A,,,8.3,A
2013-04-30 15:00,9.925,A,1795.0,A,,,8.325000000000001,A
2013-04-30 16:00,9.9,A,1800.0,A,,,8.325000000000001,A
2013-04-30 17:00,9.825,A,1805.0,A,,,8.375,A
2013-04-30 18:00,9.8,A,1810.0,A,,,8.4,A
2013-04-30 19:00,9.875,A,1812.5,A,,,8.4,A
2013-04-30 20:00,9.975,A,1820.0,A,,,8.375,A
2013-04-30 21:00,10.0,A,1820.0,A,,,8.3,A
2013-04-30 22:00,10.1,A,1820.0,A,,,8.3,A
2013-04-30 23:00,9.95,A,1820.0,A,,,8.3,A
2013-05-01 00:00,9.8,A,1827.5,A,,,8.3,A
2013-05-01 01:00,9.45,A,1822.5,A,,,8.3,A
2013-05-01 02:00,9.15,A,1825.0,A,,,8.3,A
2013-05-01 03:00,8.85,A,1830.0,A,,,8.3,A
2013-05-01 04:00,8.525,A,1830.0,A,,,8.3,A
2013-05-01 05:00,8.225,A,1830.0,A,,,8.3,A
2013-05-01 06:00,7.95,A,1835.0,A,,,8.3,A
2013-05-01 07:00,7.675000000000002,A,1840.0,A,,,8.3,A
2013-05-01 08:00,7.375,A,1840.0,A,,,8.3,A
2013-05-01 09:00,7.1,A,1840.0,A,,,8.3,A
2013-05-01 10:00,6.8500000000000005,A,1840.0,A,,,8.3,A
2013-05-01 11:00,6.6,A,1850.0,A,,,8.3,A
2013-05-01 12:00,6.4,A,1850.0,A,,,8.3,A
2013-05-01 13:00,6.225,A,1850.0,A,,,8.3,A
2013-05-01 14:00,6.25,A,1850.0,A,,,8.325000000000001,A
2013-05-01 15:00,6.625,A,1850.0,A,,,8.4,A
2013-05-01 16:00,7.225,A,1860.0,A,,,8.4,A
2013-05-01 17:00,7.899999999999999,A,1860.0,A,,,8.4,A
2013-05-01 18:00,8.725,A,1862.5,A,,,8.4,A
2013-05-01 19:00,9.5,A,1870.0,A,,,8.350000000000001,A
2013-05-01 20:00,10.25,A,1870.0,A,,,8.3,A
2013-05-01 21:00,11.0,A,1877.5,A,,,8.3,A
2013-05-01 22:00,11.375,A,1880.0,A,,,8.3,A
2013-05-01 23:00,11.525,A,1882.5,A,,,8.3,A
2013-05-02 00:00,11.5,A,1890.0,A,,,8.3,A
2013-05-02 01:00,11.250000000000002,A,1890.0,A,,,8.3,A
2013-05-02 02:00,10.825,A,1895.0,A,,,8.3,A
2013-05-02 03:00,10.425,A,1900.0,A,,,8.3,A
2013-05-02 04:00,10.05,A,1900.0,A,,,8.3,A
2013-05-02 05:00,9.65,A,1900.0,A,,,8.3,A
2013-05-02 06:00,9.2,A,1907.5,A,,,8.3,A
2013-05-02 07:00,8.75,A,1910.0,A,,,8.3,A
2013-05-02 08:00,8.35,A,1910.0,A,,,8.3,A
2013-05-02 09:00,8.0,A,1910.0,A,,,8.3,A
2013-05-02 10:00,7.699999999999998,A,1915.0,A,,,8.3,A
2013-05-02 11:00,7.4,A,1920.0,A,,,8.350000000000001,A
2013-05-02 12:00,7.15,A,1920.0,A,,,8.4,A
2013-05-02 13:00,7.0,A,1920.0,A,,,8.375,A
2013-05-02 14:00,7.125,A,1920.0,A,,,8.4,A
2013-05-02 15:00,7.524999999999999,A,1920.0,A,,,8.375,A
2013-05-02 16:00,8.100000000000001,A,1927.5,A,,,8.4,A
2013-05-02 17:00,8.7,A,1930.0,A,,,8.350000000000001,A
2013-05-02 18:00,9.5,A,1930.0,A,,,8.3,A
2013-05-02 19:00,10.325,A,1932.5,A,,,8.3,A
2013-05-02 20:00,11.175,A,1940.0,A,,,8.3,A
2013-05-02 21:00,11.625,A,1940.0,A,,,8.3,A
2013-05-02 22:00,11.8,A,1940.0,A,,,8.3,A
2013-05-02 23:00,12.125,A,1947.5,A,,,8.3,A
